GID,TIMESTAMP,CROP_ID,ADULTS,SMALL_INSTARS,LARGE_INSTARS,TEMPERATURE_AVG,TEMPERATURE_MAX,TEMPERATURE_MIN,HUMIDITY_AVG,HUMIDITY_MAX,HUMIDITY_MIN,PRECIPITATIONS,WINDSPEED_AVG,WINDSPEED_MAX,TOTAL_CAPTURES
304,2021-07-19,0,7.61538461538462,16.6153846153846,18.0,24.6,29.7444464789497,20.0111124674479,73.6666666666667,92.55555555555556,51.11111111111112,0.700000762939453,1.799999939070808,3.244444317287869,42.23076923076922
399,2021-07-19,0,1.0,0.0,0.0,23.4714207240514,29.0857134137835,18.071431187221,63.1428571428571,83.14285714285714,41.14285714285715,6.79999923706055,1.557142972946167,3.357142789023263,1.0
486,2021-07-19,0,3.0,0.0,0.0,23.6999959309896,29.4833414713542,17.9500010172526,70.1666666666667,95.16666666666669,43.66666666666666,9.3000020980835,2.466666638851166,4.933333357175191,3.0
403,2021-07-19,0,1.0,4.0,0.0,24.7285705566406,30.7428571428572,19.1714285714286,58.1428571428571,80.14285714285714,36.0,6.69999980926514,1.814285823277065,3.542857136045184,5.0
401,2021-07-19,0,2.0,22.0,4.0,25.1571463448661,31.6999930245536,18.9857160295759,65.5714285714286,95.42857142857144,40.14285714285715,7.69999885559082,1.64285717691694,3.128571510314941,28.0
428,2021-07-19,0,0.0,9.0,5.0,23.1,29.2999991280692,16.9000008719308,65.1428571428571,91.57142857142856,39.14285714285715,8.39999866485596,1.557142870766776,3.057142870766776,14.0
251,2021-07-19,0,0.0,0.0,0.0,24.3888895670573,30.077779812283,18.8555575900608,63.1111111111111,84.33333333333333,42.22222222222222,13.5000019073486,1.80000004503462,3.655555698606703,0.0
365,2021-07-19,0,0.0,0.0,0.0,24.3285723005023,29.0000026157924,19.6857107979911,61.8571428571429,80.42857142857143,42.28571428571429,11.7000002264977,2.414285625730242,4.614285673413958,0.0
263,2021-07-19,0,0.0,0.0,0.0,24.9857160295759,32.071431187221,18.3285723005023,60.2857142857143,84.71428571428571,38.0,0.0,2.57142870766776,4.657142911638532,0.0
334,2021-07-19,0,0.0,34.0,21.0,26.6124931335449,33.0250030517578,20.4000030517578,60.125,86.5,35.5,7.69999980926514,2.02500008046627,3.537499904632568,55.0
470,2021-07-19,0,4.0,9.0,1.0,24.1333319769966,29.7555548773872,18.1888909233941,66.2222222222222,89.55555555555556,42.0,7.89999866485596,2.377777814865112,4.700000074174669,14.0
451,2021-07-19,0,5.0,0.0,3.0,24.1374984741211,29.8374992370606,18.5374923706055,65.875,87.625,42.75,7.30000114440918,2.11250002682209,3.962500035762787,8.0
437,2021-07-19,0,0.0,0.0,0.0,24.5111090766059,30.0111090766059,19.1888909233941,61.1111111111111,83.11111111111111,40.77777777777778,22.2000045776367,1.877777748637729,3.277777751286825,0.0
481,2021-07-19,0,10.0,73.0,1.0,23.8833353678386,29.5333292643229,18.4333282470703,68.8333333333333,91.5,44.0,8.10000133514404,2.450000067551931,4.866666754086812,84.0
309,2021-07-19,0,6.0,54.0,11.0,26.0285670689174,31.5142848423549,20.1571376255581,63.0,86.0,41.42857142857143,0.600000381469727,1.942856992994036,3.285714115415301,71.0
265,2021-07-19,0,6.0,4.0,1.0,24.5888882107205,29.8999979654948,19.4444451226129,59.6666666666667,80.77777777777777,40.55555555555556,5.40000152587891,2.222222208976746,4.111111217074924,11.0
362,2021-07-19,0,0.933333333333333,2.8,0.0,24.3285723005023,29.0000026157924,19.6857107979911,61.8571428571429,80.42857142857143,42.28571428571429,11.7000002264977,2.414285625730242,4.614285673413958,3.733333333333333
266,2021-07-19,0,0.0,0.0,0.0,23.9666653103299,29.8666659884983,17.9000013563368,62.7777777777778,86.55555555555556,40.88888888888889,5.40000152587891,2.200000060929193,4.055555555555555,0.0
324,2021-07-19,0,18.0,4.0,0.0,26.0571489606585,32.3571411132813,19.7571437290737,65.8571428571429,91.71428571428572,40.14285714285715,0.0,1.742857115609305,3.271428755351476,22.0
352,2021-07-19,0,3.0,30.0,3.0,23.3571498325893,28.2571437290737,18.8714276994978,56.2857142857143,77.85714285714286,39.14285714285715,16.4000015258789,2.642857142857143,4.857143129621234,36.0
431,2021-07-19,0,4.0,0.0,0.0,23.4333333333334,29.1499928792318,18.1833384195964,62.3333333333333,82.16666666666667,41.66666666666666,2.5,1.633333444595337,3.199999968210856,4.0
264,2021-07-19,0,15.0,12.0,0.0,24.9571472167969,32.0000026157924,18.2714303152902,60.8571428571429,86.71428571428571,38.0,0.0,2.342857071331569,4.271428653172085,27.0
449,2021-07-19,0,0.0,0.0,0.0,23.8999965122768,29.2285705566406,18.5857134137835,65.8571428571429,86.0,44.42857142857143,7.59999847412109,2.085714323180063,3.900000163487026,0.0
299,2021-07-19,0,0.0,0.0,0.0,26.2285705566406,32.8857142857143,19.9571472167969,64.4285714285714,90.57142857142856,39.42857142857143,0.0,1.700000013623919,3.371428728103638,0.0
255,2021-07-19,0,16.0,0.0,1.0,24.0000040690104,29.4444451226129,18.3777811686198,62.4444444444444,84.55555555555556,41.44444444444444,6.5,2.266666716999478,4.344444460339016,17.0
317,2021-07-19,0,6.0,0.0,0.0,25.533334350586,31.9000081380209,19.599994913737,63.5,88.16666666666667,39.33333333333334,8.69999980926514,2.016666650772095,3.649999856948853,6.0
298,2021-07-19,0,0.0,0.0,0.0,26.1166676839193,32.0833323160808,19.8000020345052,68.0,92.66666666666669,42.5,0.0,1.71666669845581,3.566666563351949,0.0
465,2021-07-19,0,19.0,7.0,15.0,24.8857186453683,30.6,18.9571428571429,64.8571428571429,88.42857142857143,40.28571428571429,0.5,2.557142870766776,5.071428775787354,41.0
259,2021-07-19,0,4.0,64.0,18.0,24.2888902452257,30.1777757432726,18.622220187717,65.2222222222222,87.77777777777777,42.77777777777778,16.3000001907349,1.777777764532301,3.466666592491998,86.0
492,2021-07-19,0,0.0,0.0,0.0,24.5833272298177,30.8333374023438,17.9166707356771,66.3333333333333,94.66666666666669,38.66666666666666,0.199999809265137,2.683333317438761,5.416666587193807,0.0
373,2021-07-19,0,1.5,0.0,0.0,24.3285723005023,29.0000026157924,19.6857107979911,61.8571428571429,80.42857142857143,42.28571428571429,11.7000002264977,2.414285625730242,4.614285673413958,1.5
455,2021-07-19,0,4.0,39.0,10.0,25.1428641183036,31.5571358816965,18.7000017438616,64.0,89.71428571428571,38.42857142857143,0.0,2.457142812865121,4.857142789023263,53.0
485,2021-07-19,0,4.0,9.0,0.0,23.6999959309896,29.4833414713542,17.9500010172526,70.1666666666667,95.16666666666669,43.66666666666666,9.3000020980835,2.466666638851166,4.933333357175191,13.0
450,2021-07-19,0,1.0,12.0,2.0,23.8999965122768,29.2285705566406,18.5857134137835,65.8571428571429,86.0,44.42857142857143,7.59999847412109,2.085714323180063,3.900000163487026,15.0
267,2021-07-19,0,0.0,0.0,0.0,23.8333340115018,30.0000040690104,18.0444478352865,61.1111111111111,84.66666666666667,39.66666666666666,5.70000076293945,2.377777748637729,4.233333375718859,0.0
424,2021-07-19,0,1.0,1.0,7.0,23.1,29.2999991280692,16.9000008719308,65.1428571428571,91.57142857142856,39.14285714285715,8.39999866485596,1.557142870766776,3.057142870766776,9.0
249,2021-07-19,0,5.0,0.0,0.0,24.3111172146268,30.1333353678386,18.7555582682292,63.6666666666667,84.88888888888889,41.88888888888889,10.8999996185303,1.722222155994839,3.388888941870796,5.0
371,2021-07-19,0,2.0,0.0,0.0,24.2285749162947,29.2999991280692,19.8571411132813,54.7142857142857,74.28571428571429,36.71428571428572,24.3999977111816,2.685714449201311,5.185714483261108,2.0
400,2021-07-19,0,1.0,2.0,1.0,23.8142857142857,29.9714294433594,18.0142848423549,62.4285714285714,85.14285714285714,39.14285714285715,5.80000019073486,1.528571435383388,3.042857170104981,4.0
323,2021-07-19,0,36.0,25.0,5.0,26.0999961853028,32.6499992370606,19.1999984741211,63.75,93.875,37.5,0.100000381469727,1.662499994039536,3.249999850988388,66.0
651,2021-07-19,0,0.0,0.0,0.0,26.3142900739398,31.6999973842076,20.7142839704241,51.4285714285714,73.85714285714286,34.14285714285715,2.59999847412109,1.728571517126901,2.928571428571428,0.0
452,2021-07-19,0,0.0,2.0,0.0,25.1624923706055,30.2374969482422,19.8375030517578,67.5,88.75,46.5,0.0,2.712500125169754,4.52499982714653,2.0
472,2021-07-19,0,4.0,3.0,3.0,24.4666712443034,29.8583312988281,19.3666651407878,60.25,81.08333333333333,39.25,26.7000013589859,2.349999954303106,4.583333392937978,10.0
414,2021-07-19,0,25.0,6.0,4.0,24.9399963378906,30.7799987792969,19.6600036621094,59.8,80.4,39.0,6.20000076293945,1.900000023841858,4.119999980926513,35.0
405,2021-07-19,0,13.0,0.0,0.0,24.9142830984933,31.2285705566406,18.8999965122768,62.1428571428571,85.57142857142857,39.42857142857143,2.89999961853027,1.657142792429243,3.200000286102295,13.0
316,2021-07-19,0,4.0,23.0,3.0,25.9714294433594,32.6571419852121,19.0571402413505,61.7142857142857,87.71428571428571,37.71428571428572,0.100000381469727,1.671428544180734,3.371428796223232,30.0
650,2021-07-19,0,0.0,0.0,0.0,26.0857134137835,31.7142839704241,20.2571393694197,53.4285714285714,76.57142857142857,35.42857142857143,3.20000076293945,1.700000047683716,2.771428465843201,0.0
488,2021-07-19,0,4.0,1.0,1.0,24.35,30.0500007629395,18.6250015258789,66.875,90.0,42.375,7.89999866485596,2.462500020861626,4.875000089406967,6.0
321,2021-07-19,0,0.0,0.0,0.0,24.7000022888184,30.4999977111817,19.2124992370606,68.625,90.625,45.375,9.40000152587891,1.700000122189522,2.999999940395355,0.0
258,2021-07-19,0,0.0,1.0,0.0,24.3333340115018,30.2888902452257,18.4666653103299,60.2222222222222,83.11111111111111,38.33333333333334,5.5,2.066666695806715,3.911111222373115,1.0
406,2021-07-19,0,4.0,6.0,5.0,24.7714259556362,31.042853655134,18.628568812779,63.0,87.85714285714286,39.71428571428572,2.09999847412109,1.499999846730914,2.842857326780047,15.0
350,2021-07-19,0,0.0,0.0,0.0,24.6750007629395,28.9124961853028,20.2749954223633,59.0,77.0,41.375,10.7000023126602,2.349999994039536,4.250000178813934,0.0
356,2021-07-19,0,3.0,16.0,6.0,23.85,29.3000020345052,18.5166717529297,68.5,90.33333333333331,44.33333333333334,10.0,2.450000067551931,4.850000341733296,25.0
409,2021-07-19,0,2.0,10.0,0.0,24.85,31.0499893188477,19.0999923706055,65.75,92.0,40.25,0.0,1.475000068545342,2.899999886751175,12.0
484,2021-07-19,0,1.0,0.0,0.0,23.8833353678386,29.5333292643229,18.4333282470703,68.8333333333333,91.5,44.0,8.10000133514404,2.450000067551931,4.866666754086812,1.0
370,2021-07-19,0,0.0,2.0,0.5,24.3285723005023,29.0000026157924,19.6857107979911,61.8571428571429,80.42857142857143,42.28571428571429,11.7000002264977,2.414285625730242,4.614285673413958,2.5
410,2021-07-19,0,22.0,0.0,25.0,25.2749954223633,31.6749969482422,19.1999984741211,61.75,89.75,36.75,0.0,1.399999901652336,2.700000077486038,47.0
255,2021-07-26,0,13.0,5.0,11.0,26.5000026157924,33.6,19.7714346749442,61.2857142857143,85.57142857142857,36.28571428571429,1.0,1.557142819677081,3.15714270727975,29.0
475,2021-07-26,0,2.0,16.0,0.0,26.1272716175426,32.8727272727273,19.1363630814986,62.0909090909091,89.45454545454545,35.09090909090909,0.700000762939453,2.027272657914595,4.354545441540805,18.0
400,2021-07-26,0,7.0,0.0,0.0,26.0000006781684,32.6111083984375,19.7666666666667,65.6666666666667,90.22222222222224,40.66666666666666,3.10000228881836,1.388888862397936,2.755555603239271,7.0
457,2021-07-26,0,3.0,2.0,0.0,26.071422467913,33.0285714285715,19.0857134137835,65.2857142857143,93.14285714285714,37.14285714285715,1.10000038146973,1.671428629330226,3.442857163293021,5.0
468,2021-07-26,0,1.0,6.0,0.0,26.2999969482422,33.3999992370606,19.1499992370606,63.75,91.875,34.25,0.299999237060547,1.900000035762787,4.075000077486038,7.0
650,2021-07-26,0,2.0,0.0,0.0,25.4571384974889,30.3714320591518,20.6285731724331,62.0,78.42857142857143,44.14285714285715,9.70000123977661,1.671428629330226,3.085714374269758,2.0
257,2021-07-26,0,8.0,8.0,0.0,26.0857134137835,33.1142865862165,19.571435546875,63.0,86.14285714285714,38.42857142857143,4.00000190734863,1.414285813059126,2.942857469831194,16.0
267,2021-07-26,0,3.0,0.0,0.0,26.2857125418527,33.5571402413505,19.3428588867188,60.1428571428571,85.42857142857143,35.71428571428572,0.200000762939453,2.057142887796674,3.757142952510289,3.0
470,2021-07-26,0,6.0,12.0,0.0,26.4999938964844,33.2333363850912,20.1333302815755,62.3333333333333,87.83333333333333,34.66666666666666,0.600000381469727,1.78333330154419,3.899999817212423,18.0
348,2021-07-26,0,53.0,4.0,0.0,27.1714329310826,33.100004359654,21.6,54.2857142857143,75.28571428571429,34.0,1.29999923706055,1.58571435723986,3.514285870960781,57.0
355,2021-07-26,0,5.0,2.0,7.0,26.0500007629395,32.1624961853028,20.0500045776367,65.0,90.125,38.5,0.299999237060547,1.887500017881393,4.087500065565109,14.0
452,2021-07-26,0,5.0,0.0,0.0,25.9333333333334,31.2999969482422,20.8333323160808,75.6666666666667,99.0,45.0,2.19999885559082,2.149999976158142,5.066666682561238,5.0
462,2021-07-26,0,1.0,0.0,0.0,26.7909096457742,33.0454539905895,20.7272721724077,56.1818181818182,77.27272727272727,35.18181818181818,0.899999618530273,1.881818121129816,3.963636376641013,1.0
308,2021-07-26,0,0.0,0.0,0.0,26.1555521647136,32.8222222222222,20.3666659884983,73.2222222222222,94.66666666666669,45.88888888888889,12.6000022888184,1.488888965712653,3.488888846503364,0.0
365,2021-07-26,0,1.0,0.0,0.0,26.8285766601563,32.5571489606585,21.5000026157924,56.5714285714286,77.71428571428571,35.57142857142857,1.29999923706055,1.671428612300328,3.571428673607962,1.0
493,2021-07-26,0,1.0,1.0,0.0,27.2428571428572,33.4999982561384,21.5000026157924,54.4285714285714,75.28571428571429,34.0,2.0,1.785714268684387,3.971428632736206,2.0
434,2021-07-26,0,21.0,6.0,2.0,26.4166707356771,32.9166707356771,19.9166656494141,62.8333333333333,88.33333333333333,39.33333333333334,2.09999847412109,1.78333330154419,3.733333388964335,29.0
456,2021-07-26,0,2.0,0.0,0.0,26.2666666666667,33.3000020345052,19.3833302815755,63.6666666666667,91.5,36.16666666666666,0.600000381469727,1.816666583220164,4.000000079472859,2.0
305,2021-07-26,0,0.0,0.0,0.0,26.1111083984375,32.9777770996094,20.0888916015625,74.0,96.0,46.11111111111112,11.3000011444092,1.34444444709354,3.266666743490431,0.0
479,2021-07-26,0,0.0,0.0,0.0,26.3571498325893,32.9857160295759,20.042853655134,60.2857142857143,84.57142857142857,35.85714285714285,0.600000381469727,1.814285635948181,3.785714251654489,0.0
301,2021-07-26,0,2.0,4.0,4.0,26.1714285714286,32.8714320591518,20.3285723005023,72.7142857142857,91.57142857142856,49.57142857142857,6.5,1.185714202267783,2.61428587777274,10.0
254,2021-07-26,0,2.0,0.0,0.0,26.7142839704241,33.542853655134,20.2000017438616,57.4285714285714,79.71428571428571,34.42857142857143,0.399999618530273,1.528571350233895,3.05714293888637,2.0
330,2021-07-26,0,4.0,12.0,0.0,25.9714294433594,32.8142900739398,20.1428597586496,75.5714285714286,96.28571428571428,46.71428571428572,9.80000114440918,1.271428687231881,2.985714180128915,16.0
250,2021-07-26,0,22.0,3.0,7.0,25.9571428571429,32.3714320591518,20.099995640346,68.8571428571429,89.57142857142857,45.71428571428572,10.7000007629395,1.342857241630554,3.057142972946167,32.0
363,2021-07-26,0,1.0,2.0,4.0,26.3714276994978,33.1714329310826,19.7428527832031,63.2857142857143,90.14285714285714,35.71428571428572,0.5,1.78571423462459,3.985714333398001,7.0
358,2021-07-26,0,2.0,0.0,1.0,26.1624961853028,31.1624961853028,21.2500015258789,65.125,88.0,41.75,0.299999237060547,1.78750005364418,3.850000023841858,3.0
318,2021-07-26,0,1.0,0.0,0.0,26.1714285714286,32.7428571428572,20.3714320591518,72.1428571428571,92.0,47.85714285714285,6.80000114440918,1.199999971049172,2.699999945504325,1.0
331,2021-07-26,0,0.0,0.0,0.0,25.9700012207031,32.8500061035156,19.6799987792969,71.0,96.5,41.8,9.49999809265137,1.430000007152557,3.210000169277192,0.0
482,2021-07-26,0,12.0,0.0,0.0,25.9857160295759,32.5857134137835,19.4714250837054,64.8571428571429,92.28571428571428,36.57142857142857,0.200000762939453,1.97142847946712,4.171428714479719,12.0
430,2021-07-26,0,4.0,1.0,4.0,26.2428615025112,33.7571480887277,18.9714250837054,63.5714285714286,91.71428571428572,36.42857142857143,2.5,1.328571489879063,2.428571496691023,9.0
455,2021-07-26,0,7.0,27.0,10.0,26.5285714285715,33.542858014788,19.4142874581473,63.4285714285714,91.28571428571428,36.42857142857143,1.20000076293945,1.614285622324262,3.557142904826573,44.0
334,2021-07-26,0,4.0,4.0,3.0,25.542853655134,32.4142874581473,19.1999973842076,68.8571428571429,89.57142857142857,44.42857142857143,3.19999885559082,1.728571363857814,3.857142754963466,11.0
438,2021-07-26,0,0.0,0.0,0.0,25.6714285714286,31.5285714285715,20.3428501674107,66.8571428571429,88.71428571428571,44.85714285714285,6.90000057220459,1.64285717691694,3.685714176722935,0.0
403,2021-07-26,0,6.0,0.0,1.0,25.8857142857143,32.3285723005023,20.128568812779,63.5714285714286,86.0,38.85714285714285,3.79999923706055,2.085714391299657,3.800000156675066,7.0
310,2021-07-26,0,0.0,0.0,0.0,26.2142839704241,32.7428615025112,20.5857177734375,71.1428571428571,93.71428571428572,43.0,1.20000076293945,1.757142799241202,4.400000027247837,0.0
362,2021-07-26,0,3.0,3.0,0.0,26.8285766601563,32.5571489606585,21.5000026157924,56.5714285714286,77.71428571428571,35.57142857142857,1.29999923706055,1.671428612300328,3.571428673607962,6.0
450,2021-07-26,0,1.0,5.0,0.0,25.9714250837054,31.9285740443639,20.2428658621652,66.2857142857143,90.0,41.14285714285715,2.20000076293945,1.828571353639875,4.014285802841187,6.0
433,2021-07-26,0,20.0,2.0,2.0,25.6333319769966,32.2888868543837,19.2888868543837,66.7777777777778,92.11111111111111,41.22222222222222,1.89999961853027,1.266666690508525,2.477777931425306,24.0
488,2021-07-26,0,9.0,0.0,1.0,26.4999938964844,33.2333363850912,20.1333302815755,62.3333333333333,87.83333333333333,34.66666666666666,0.600000381469727,1.78333330154419,3.899999817212423,10.0
426,2021-07-26,0,7.0,3.0,0.0,26.8333323160808,33.4000030517578,20.3833353678386,60.6666666666667,85.33333333333333,38.66666666666666,2.40000152587891,1.633333365122477,3.100000143051148,10.0
405,2021-07-26,0,0.0,9.0,1.0,26.1857107979911,32.8428588867188,20.4285740443639,65.4285714285714,88.71428571428571,39.85714285714285,2.20000076293945,1.814285721097674,3.328571557998657,10.0
321,2021-07-26,0,0.0,0.0,0.0,25.9499984741211,32.7499977111817,19.9875045776367,74.25,96.125,46.875,11.3000011444092,1.299999982118607,3.137500062584877,0.0
304,2021-07-26,0,20.3571428571429,0.0,0.0,25.2200012207031,30.9000061035156,20.6200012207031,78.0,96.4,51.4,3.80000114440918,1.240000021457672,2.67999997138977,20.3571428571429
373,2021-07-26,0,3.0,4.0,2.0,26.8285766601563,32.5571489606585,21.5000026157924,56.5714285714286,77.71428571428571,35.57142857142857,1.29999923706055,1.671428612300328,3.571428673607962,9.0
412,2021-07-26,0,26.0,10.0,22.0,25.9833312988281,32.2000010172526,20.0833374023438,63.5,88.16666666666667,38.83333333333334,0.900001525878906,1.383333444595337,2.75,58.0
449,2021-07-26,0,1.0,0.0,0.0,25.9714250837054,31.9285740443639,20.2428658621652,66.2857142857143,90.0,41.14285714285715,2.20000076293945,1.828571353639875,4.014285802841187,1.0
399,2021-07-26,0,0.0,0.0,0.0,26.0500020345052,32.3666778564453,19.9500010172526,64.5,89.66666666666667,39.5,1.0,1.433333237965902,2.800000190734864,0.0
251,2021-07-26,0,0.0,0.0,0.0,25.9571428571429,32.3714320591518,20.099995640346,68.8571428571429,89.57142857142857,45.71428571428572,10.7000007629395,1.342857241630554,3.057142972946167,0.0
264,2021-07-26,0,1.0,0.0,0.0,26.3999979654948,33.6666656494141,19.6166676839193,59.5,84.66666666666667,34.66666666666666,0.200000762939453,2.066666702429453,3.75000007947286,1.0
652,2021-07-26,0,1.0,1.0,0.0,24.7285705566406,30.1142865862165,19.3857142857143,70.2857142857143,89.57142857142857,50.14285714285715,10.1000008583069,1.542857255254473,2.82857152393886,2.0
491,2021-07-26,0,0.0,0.0,0.0,26.9999989827474,33.3000020345052,21.3666676839193,56.8333333333333,77.83333333333333,34.83333333333334,0.899999618530273,1.649999936421712,3.550000150998434,0.0
448,2021-07-26,0,12.0,15.0,2.0,26.0857134137835,32.4999982561384,19.7000017438616,62.7142857142857,88.28571428571429,36.71428571428572,0.600000381469727,1.999999914850508,4.199999911444528,29.0
406,2021-07-26,0,4.0,17.0,1.0,26.0142848423549,32.7428571428572,20.2857081821987,66.4285714285714,90.42857142857144,40.42857142857143,2.70000076293945,1.514285802841186,2.785714387893677,22.0
303,2021-07-26,0,0.0,0.0,0.0,25.8999954223633,32.3000045776367,20.4250007629395,72.875,93.75,46.5,12.6000022888184,1.625000044703484,3.49999988079071,0.0
333,2021-07-26,0,9.0,0.0,0.0,25.4285696847098,32.2857212611607,18.8285679408482,71.5714285714286,92.42857142857144,46.14285714285715,3.70000076293945,1.5,3.442857163293021,9.0
467,2021-07-26,0,0.0,8.0,1.0,26.533334350586,33.5000040690104,20.0000091552735,62.1666666666667,87.83333333333333,35.5,0.799999237060547,1.683333317438762,3.650000055631002,9.0
469,2021-07-26,0,16.0,16.0,4.0,26.4999938964844,33.2333363850912,20.1333302815755,62.3333333333333,87.83333333333333,34.66666666666666,0.600000381469727,1.78333330154419,3.899999817212423,36.0
490,2021-07-26,0,5.0,0.0,0.0,26.9999989827474,33.3000020345052,21.3666676839193,56.8333333333333,77.83333333333333,34.83333333333334,0.899999618530273,1.649999936421712,3.550000150998434,5.0
324,2021-07-26,0,9.0,0.0,2.0,25.9428562709264,32.9571472167969,20.0571446010045,73.0,95.85714285714286,42.14285714285715,13.8000011444092,1.342857190540859,3.471428598676409,11.0
263,2021-07-26,0,24.0,9.0,7.0,26.7333312988281,34.0000040690104,20.2166687011719,57.3333333333333,81.0,33.83333333333334,0.299999237060547,2.50000015894572,4.566666762034099,40.0
252,2021-07-26,0,3.0,0.0,0.0,26.0142848423549,33.0857090541295,19.542858014788,63.2857142857143,86.42857142857143,38.42857142857143,2.29999923706055,1.328571336609977,2.78571435383388,3.0
466,2021-07-26,0,1.0,2.0,2.0,26.3571411132813,32.1999973842076,20.514289202009,65.5714285714286,90.0,40.85714285714285,1.10000038146973,1.642857159887041,3.828571285520281,5.0
356,2021-07-26,0,4.0,5.0,10.0,25.9999977111817,32.4875045776367,19.6874977111817,64.75,90.75,37.0,0.5,1.96249994635582,4.175000041723251,19.0
351,2021-07-26,0,5.0,1.0,0.0,27.1571463448661,32.6428597586496,21.9999938964844,53.1428571428571,74.0,34.28571428571429,0.0,1.885714241436549,3.61428587777274,6.0
253,2021-07-26,0,14.0,0.0,0.0,26.0142848423549,33.0857090541295,19.542858014788,63.2857142857143,86.42857142857143,38.42857142857143,2.29999923706055,1.328571336609977,2.78571435383388,14.0
298,2021-07-26,0,3.0,7.0,0.0,25.8142813546317,32.571426827567,20.0285757882255,77.2857142857143,98.57142857142856,46.14285714285715,9.39999771118164,1.185714202267783,2.914285710879734,10.0
268,2021-07-26,0,0.0,1.0,0.0,26.2857125418527,33.2857125418527,19.2428615025112,64.2857142857143,91.71428571428572,38.14285714285715,2.19999885559082,1.47142847946712,2.928571564810617,1.0
463,2021-07-26,0,1.0,21.0,2.0,26.1272716175426,32.8727272727273,19.1363630814986,62.0909090909091,89.45454545454545,35.09090909090909,0.700000762939453,2.027272657914595,4.354545441540805,24.0
319,2021-07-26,0,0.0,0.0,0.0,25.9428519112723,33.1571507045201,19.628568812779,70.0,93.14285714285714,40.57142857142857,9.79999923706055,1.214285688740867,3.014285802841187,0.0
416,2021-07-26,0,0.0,42.0,0.0,26.3571498325893,33.1714329310826,19.8285766601563,63.5714285714286,87.71428571428571,40.57142857142857,5.00000190734863,1.71428576537541,3.714285543986729,42.0
476,2021-07-26,0,0.0,0.5,0.0,26.3285723005023,32.7285705566406,20.2000017438616,62.5714285714286,86.42857142857143,37.0,0.600000381469727,1.828571455819267,3.885714394705636,0.5
317,2021-07-26,0,10.0,0.0,0.0,25.85,32.570004272461,19.3100006103516,69.8,92.1,45.0,3.70000076293945,1.569999992847443,3.339999985694885,10.0
364,2021-07-26,0,0.0,0.0,0.0,26.8285766601563,32.5571489606585,21.5000026157924,56.5714285714286,77.71428571428571,35.57142857142857,1.29999923706055,1.671428612300328,3.571428673607962,0.0
453,2021-07-26,0,15.0,4.0,3.0,26.033339436849,33.1166625976563,19.5666697184245,65.1666666666667,89.83333333333333,36.83333333333334,3.40000152587891,1.366666694482168,3.050000071525574,22.0
465,2021-07-26,0,40.0,7.0,11.0,26.4000008719308,32.7714259556362,20.100004359654,63.7142857142857,89.71428571428571,37.28571428571429,0.299999237060547,1.700000030653817,3.871428659984044,58.0
481,2021-07-26,0,8.0,47.0,0.0,25.9857160295759,32.5857134137835,19.4714250837054,64.8571428571429,92.28571428571428,36.57142857142857,0.200000762939453,1.97142847946712,4.171428714479719,55.0
327,2021-07-26,0,0.0,0.0,0.0,25.9428519112723,33.1571507045201,19.628568812779,70.0,93.14285714285714,40.57142857142857,9.79999923706055,1.214285688740867,3.014285802841187,0.0
424,2021-07-26,0,5.0,0.0,3.0,26.2428615025112,33.7571480887277,18.9714250837054,63.5714285714286,91.71428571428572,36.42857142857143,2.5,1.328571489879063,2.428571496691023,8.0
478,2021-07-26,0,0.0,2.0,0.0,26.3750053405762,33.0750022888184,19.9249969482422,60.375,84.5,35.625,0.600000381469727,1.812499910593033,3.812499970197678,2.0
432,2021-07-26,0,1.0,0.0,0.0,26.1714242117746,32.7142839704241,20.2285705566406,64.1428571428571,85.42857142857143,40.42857142857143,4.79999923706055,1.314285806247167,2.514285734721593,1.0
473,2021-07-26,0,3.0,7.0,4.0,26.6857151576451,33.6714329310826,19.7571524483817,61.1428571428571,87.71428571428571,35.0,0.799999237060547,1.685714261872428,3.700000047683716,14.0
460,2021-07-26,0,2.33333333333333,5.13333333333333,0.0,26.2000061035156,32.8571411132813,19.8428545270648,63.8571428571429,87.85714285714286,38.57142857142857,2.80000114440918,1.457142915044512,2.871428557804653,7.46666666666666
431,2021-07-26,0,22.0,0.0,1.0,26.3000007629395,32.8124977111817,20.1124969482422,62.75,85.5,39.375,12.6000003814697,1.212500102818012,2.474999994039536,23.0
417,2021-07-26,0,6.0,20.0,0.0,26.3000034877232,32.7714259556362,20.1285731724331,60.7142857142857,84.0,38.71428571428572,9.20000076293945,1.699999928474427,3.385714326586042,26.0
454,2021-07-26,0,12.0,3.0,5.0,26.1166676839193,32.8333323160808,20.0499918619792,65.0,88.33333333333333,38.16666666666666,3.19999885559082,1.51666647195816,3.633333285649618,20.0
320,2021-07-26,0,12.0,0.0,0.0,26.2714346749442,33.1142865862165,20.2571437290737,75.2857142857143,94.28571428571428,49.57142857142857,15.5000009536743,1.300000088555472,3.357142993382045,12.0
398,2021-07-26,0,1.0,0.0,0.0,25.7571480887277,32.3714320591518,19.5571489606585,67.0,93.14285714285714,41.71428571428572,2.79999923706055,1.371428464140211,2.714285748345511,1.0
248,2021-07-26,0,2.0,4.0,0.0,25.9599975585938,32.6799926757813,20.2799987792969,63.4,84.6,39.0,6.29999923706055,1.500000047683716,3.080000305175781,6.0
